dtc,meanRelabund,domTaxa,minClusterSize,deepSplit
5,0.5900384501246967,Lactobacillus_iners_1,33,2
6,0.4062212307742875,UBA629_sp005465875_1,33,2
7,0.8643502635506987,Lactobacillus_crispatus_3,33,2
8,0.6863692622376137,Lactobacillus_iners_6,33,2
9,0.849708330281197,Lactobacillus_crispatus_1,33,2
10,0.8286133861041611,Lactobacillus_crispatus_2,33,2
11,0.658188340664298,Lactobacillus_iners_4,33,2
12,0.35783045477166314,UBA629_sp005465875_3,33,2
13,0.8724524352608115,Lactobacillus_crispatus_6,33,2
14,0.48004398926117625,Gardnerella_vaginalis_2,33,2
15,0.8175721451739782,Lactobacillus_crispatus_4,33,2
16,0.8615226336749823,Lactobacillus_crispatus_8,33,2
17,0.645134297554548,Lactobacillus_iners_7,33,2
18,0.7851632977693439,Lactobacillus_crispatus_7,33,2
19,0.8320116122909413,Lactobacillus_crispatus_5,33,2
1,0.25801678663850486,Gardnerella_swidsinkii_1,33,3
2,0.2131144225687814,MultiGenera,33,3
3,0.2450937885005683,MultiGenera,33,3
4,0.43991092035670953,Lactobacillus_paragasseri_1,33,3
5,0.2169865017975182,MultiGenera,33,3
6,0.5900384501246967,Lactobacillus_iners_1,33,3
7,0.7489961844224029,Lactobacillus_iners_2,33,3
8,0.5604263058677259,Lactobacillus_iners_8,33,3
9,0.4062212307742875,UBA629_sp005465875_1,33,3
10,0.8643502635506987,Lactobacillus_crispatus_3,33,3
11,0.6863692622376137,Lactobacillus_iners_6,33,3
12,0.849708330281197,Lactobacillus_crispatus_1,33,3
13,0.8286133861041611,Lactobacillus_crispatus_2,33,3
14,0.658188340664298,Lactobacillus_iners_4,33,3
15,0.35783045477166314,UBA629_sp005465875_3,33,3
16,0.40054425950525147,Lactobacillus_iners_2,33,3
17,0.8724524352608115,Lactobacillus_crispatus_6,33,3
18,0.48004398926117625,Gardnerella_vaginalis_2,33,3
19,0.5649737465309745,Lactobacillus_iners_3,33,3
20,0.8175721451739782,Lactobacillus_crispatus_4,33,3
21,0.8615226336749823,Lactobacillus_crispatus_8,33,3
22,0.645134297554548,Lactobacillus_iners_7,33,3
23,0.7851632977693439,Lactobacillus_crispatus_7,33,3
24,0.8320116122909413,Lactobacillus_crispatus_5,33,3
25,0.6499842264458758,Lactobacillus_gasseri_1,33,3
1,0.43991092035670953,Lactobacillus_paragasseri_1,33,4
2,0.2714730793887154,Gardnerella_swidsinkii_1,33,4
3,0.5900384501246967,Lactobacillus_iners_1,33,4
4,0.2592299549971524,MultiGenera,33,4
5,0.7489961844224029,Lactobacillus_iners_2,33,4
6,0.5604263058677259,Lactobacillus_iners_8,33,4
7,0.4062212307742875,UBA629_sp005465875_1,33,4
8,0.8643502635506987,Lactobacillus_crispatus_3,33,4
9,0.6863692622376137,Lactobacillus_iners_6,33,4
10,0.849708330281197,Lactobacillus_crispatus_1,33,4
11,0.8286133861041611,Lactobacillus_crispatus_2,33,4
12,0.18787867148502113,MultiGenera,33,4
13,0.658188340664298,Lactobacillus_iners_4,33,4
14,0.22599648561799837,Gardnerella_vaginalis_1,33,4
15,0.35783045477166314,UBA629_sp005465875_3,33,4
16,0.20523434898819623,Gardnerella_vaginalis_H_1,33,4
17,0.2166005779058909,Gardnerella_vaginalis_C_3,33,4
18,0.2542224174933052,Gardnerella_vaginalis_C_1,33,4
19,0.40054425950525147,Lactobacillus_iners_2,33,4
20,0.8724524352608115,Lactobacillus_crispatus_6,33,4
21,0.48004398926117625,Gardnerella_vaginalis_2,33,4
22,0.5649737465309745,Lactobacillus_iners_3,33,4
23,0.8175721451739782,Lactobacillus_crispatus_4,33,4
24,0.8615226336749823,Lactobacillus_crispatus_8,33,4
25,0.20266249146150228,MultiGenera,33,4
26,0.645134297554548,Lactobacillus_iners_7,33,4
27,0.2079142245339768,UBA629_sp005465875_1,33,4
28,0.7851632977693439,Lactobacillus_crispatus_7,33,4
29,0.8320116122909413,Lactobacillus_crispatus_5,33,4
30,0.6499842264458758,Lactobacillus_gasseri_1,33,4
1,0.24166353439803187,MultiGenera,34,0
2,0.5610224155493722,Lactobacillus_iners_7,34,0
3,0.298385368933536,Gardnerella_swidsinkii_1,34,0
4,0.6353300484868615,Lactobacillus_iners_2,34,0
5,0.5900384501246967,Lactobacillus_iners_1,34,0
6,0.4062212307742875,UBA629_sp005465875_1,34,0
7,0.8643502635506987,Lactobacillus_crispatus_3,34,0
8,0.6863692622376137,Lactobacillus_iners_6,34,0
9,0.849708330281197,Lactobacillus_crispatus_1,34,0
10,0.8286133861041611,Lactobacillus_crispatus_2,34,0
11,0.658188340664298,Lactobacillus_iners_4,34,0
12,0.8724524352608115,Lactobacillus_crispatus_6,34,0
13,0.8175721451739782,Lactobacillus_crispatus_4,34,0
14,0.8615226336749823,Lactobacillus_crispatus_8,34,0
1,0.24166353439803187,MultiGenera,34,1
2,0.5348066784020994,Lactobacillus_crispatus_5,34,1
3,0.25801678663850486,Gardnerella_swidsinkii_1,34,1
4,0.6353300484868615,Lactobacillus_iners_2,34,1
5,0.5900384501246967,Lactobacillus_iners_1,34,1
6,0.4062212307742875,UBA629_sp005465875_1,34,1
7,0.8643502635506987,Lactobacillus_crispatus_3,34,1
8,0.6863692622376137,Lactobacillus_iners_6,34,1
9,0.849708330281197,Lactobacillus_crispatus_1,34,1
10,0.8286133861041611,Lactobacillus_crispatus_2,34,1
11,0.658188340664298,Lactobacillus_iners_4,34,1
12,0.8724524352608115,Lactobacillus_crispatus_6,34,1
13,0.48004398926117625,Gardnerella_vaginalis_2,34,1
14,0.8175721451739782,Lactobacillus_crispatus_4,34,1
15,0.8615226336749823,Lactobacillus_crispatus_8,34,1
16,0.645134297554548,Lactobacillus_iners_7,34,1
17,0.7851632977693439,Lactobacillus_crispatus_7,34,1
1,0.22552334070809407,MultiGenera,34,2
2,0.5348066784020994,Lactobacillus_crispatus_5,34,2
3,0.25801678663850486,Gardnerella_swidsinkii_1,34,2
4,0.6353300484868615,Lactobacillus_iners_2,34,2
5,0.5900384501246967,Lactobacillus_iners_1,34,2
6,0.4062212307742875,UBA629_sp005465875_1,34,2
7,0.8643502635506987,Lactobacillus_crispatus_3,34,2
8,0.6863692622376137,Lactobacillus_iners_6,34,2
9,0.849708330281197,Lactobacillus_crispatus_1,34,2
10,0.8286133861041611,Lactobacillus_crispatus_2,34,2
11,0.658188340664298,Lactobacillus_iners_4,34,2
12,0.35783045477166314,UBA629_sp005465875_3,34,2
13,0.8724524352608115,Lactobacillus_crispatus_6,34,2
14,0.48004398926117625,Gardnerella_vaginalis_2,34,2
15,0.8175721451739782,Lactobacillus_crispatus_4,34,2
16,0.8615226336749823,Lactobacillus_crispatus_8,34,2
17,0.645134297554548,Lactobacillus_iners_7,34,2
18,0.7851632977693439,Lactobacillus_crispatus_7,34,2
1,0.25801678663850486,Gardnerella_swidsinkii_1,34,3
2,0.2131144225687814,MultiGenera,34,3
3,0.2450937885005683,MultiGenera,34,3
4,0.43991092035670953,Lactobacillus_paragasseri_1,34,3
5,0.6224977980085856,Lactobacillus_crispatus_5,34,3
6,0.2169865017975182,MultiGenera,34,3
7,0.5900384501246967,Lactobacillus_iners_1,34,3
8,0.7489961844224029,Lactobacillus_iners_2,34,3
9,0.4062212307742875,UBA629_sp005465875_1,34,3
10,0.8643502635506987,Lactobacillus_crispatus_3,34,3
11,0.6863692622376137,Lactobacillus_iners_6,34,3
12,0.849708330281197,Lactobacillus_crispatus_1,34,3
13,0.8286133861041611,Lactobacillus_crispatus_2,34,3
14,0.658188340664298,Lactobacillus_iners_4,34,3
15,0.35783045477166314,UBA629_sp005465875_3,34,3
16,0.40054425950525147,Lactobacillus_iners_2,34,3
17,0.8724524352608115,Lactobacillus_crispatus_6,34,3
18,0.48004398926117625,Gardnerella_vaginalis_2,34,3
19,0.5649737465309745,Lactobacillus_iners_3,34,3
20,0.8175721451739782,Lactobacillus_crispatus_4,34,3
21,0.8615226336749823,Lactobacillus_crispatus_8,34,3
22,0.645134297554548,Lactobacillus_iners_7,34,3
23,0.7851632977693439,Lactobacillus_crispatus_7,34,3
1,0.43991092035670953,Lactobacillus_paragasseri_1,34,4
2,0.6224977980085856,Lactobacillus_crispatus_5,34,4
3,0.2714730793887154,Gardnerella_swidsinkii_1,34,4
4,0.5900384501246967,Lactobacillus_iners_1,34,4
5,0.2592299549971524,MultiGenera,34,4
6,0.7489961844224029,Lactobacillus_iners_2,34,4
7,0.4062212307742875,UBA629_sp005465875_1,34,4
8,0.8643502635506987,Lactobacillus_crispatus_3,34,4
9,0.6863692622376137,Lactobacillus_iners_6,34,4
10,0.849708330281197,Lactobacillus_crispatus_1,34,4
11,0.8286133861041611,Lactobacillus_crispatus_2,34,4
12,0.18787867148502113,MultiGenera,34,4
13,0.658188340664298,Lactobacillus_iners_4,34,4
14,0.22599648561799837,Gardnerella_vaginalis_1,34,4
15,0.35783045477166314,UBA629_sp005465875_3,34,4
16,0.20523434898819623,Gardnerella_vaginalis_H_1,34,4
17,0.2166005779058909,Gardnerella_vaginalis_C_3,34,4
18,0.2542224174933052,Gardnerella_vaginalis_C_1,34,4
19,0.40054425950525147,Lactobacillus_iners_2,34,4
20,0.8724524352608115,Lactobacillus_crispatus_6,34,4
21,0.48004398926117625,Gardnerella_vaginalis_2,34,4
22,0.5649737465309745,Lactobacillus_iners_3,34,4
23,0.8175721451739782,Lactobacillus_crispatus_4,34,4
24,0.8615226336749823,Lactobacillus_crispatus_8,34,4
25,0.20266249146150228,MultiGenera,34,4
26,0.645134297554548,Lactobacillus_iners_7,34,4
27,0.2079142245339768,UBA629_sp005465875_1,34,4
28,0.7851632977693439,Lactobacillus_crispatus_7,34,4
1,0.24166353439803187,MultiGenera,35,0
2,0.5610224155493722,Lactobacillus_iners_7,35,0
3,0.298385368933536,Gardnerella_swidsinkii_1,35,0
4,0.6353300484868615,Lactobacillus_iners_2,35,0
5,0.5900384501246967,Lactobacillus_iners_1,35,0
6,0.4062212307742875,UBA629_sp005465875_1,35,0
7,0.8643502635506987,Lactobacillus_crispatus_3,35,0
8,0.6863692622376137,Lactobacillus_iners_6,35,0
9,0.849708330281197,Lactobacillus_crispatus_1,35,0
10,0.8286133861041611,Lactobacillus_crispatus_2,35,0
11,0.658188340664298,Lactobacillus_iners_4,35,0
12,0.8724524352608115,Lactobacillus_crispatus_6,35,0
13,0.8175721451739782,Lactobacillus_crispatus_4,35,0
14,0.8615226336749823,Lactobacillus_crispatus_8,35,0
1,0.24166353439803187,MultiGenera,35,1
2,0.5348066784020994,Lactobacillus_crispatus_5,35,1
3,0.25801678663850486,Gardnerella_swidsinkii_1,35,1
4,0.6353300484868615,Lactobacillus_iners_2,35,1
5,0.5900384501246967,Lactobacillus_iners_1,35,1
6,0.4062212307742875,UBA629_sp005465875_1,35,1
7,0.8643502635506987,Lactobacillus_crispatus_3,35,1
8,0.6863692622376137,Lactobacillus_iners_6,35,1
9,0.849708330281197,Lactobacillus_crispatus_1,35,1
10,0.8286133861041611,Lactobacillus_crispatus_2,35,1
11,0.658188340664298,Lactobacillus_iners_4,35,1
12,0.8724524352608115,Lactobacillus_crispatus_6,35,1
13,0.48004398926117625,Gardnerella_vaginalis_2,35,1
14,0.8175721451739782,Lactobacillus_crispatus_4,35,1
15,0.8615226336749823,Lactobacillus_crispatus_8,35,1
16,0.645134297554548,Lactobacillus_iners_7,35,1
17,0.7851632977693439,Lactobacillus_crispatus_7,35,1
1,0.22552334070809407,MultiGenera,35,2
2,0.5348066784020994,Lactobacillus_crispatus_5,35,2
3,0.25801678663850486,Gardnerella_swidsinkii_1,35,2
4,0.6353300484868615,Lactobacillus_iners_2,35,2
5,0.5900384501246967,Lactobacillus_iners_1,35,2
6,0.4062212307742875,UBA629_sp005465875_1,35,2
7,0.8643502635506987,Lactobacillus_crispatus_3,35,2
8,0.6863692622376137,Lactobacillus_iners_6,35,2
9,0.849708330281197,Lactobacillus_crispatus_1,35,2
10,0.8286133861041611,Lactobacillus_crispatus_2,35,2
11,0.658188340664298,Lactobacillus_iners_4,35,2
12,0.35783045477166314,UBA629_sp005465875_3,35,2
13,0.8724524352608115,Lactobacillus_crispatus_6,35,2
14,0.48004398926117625,Gardnerella_vaginalis_2,35,2
15,0.8175721451739782,Lactobacillus_crispatus_4,35,2
16,0.8615226336749823,Lactobacillus_crispatus_8,35,2
17,0.645134297554548,Lactobacillus_iners_7,35,2
18,0.7851632977693439,Lactobacillus_crispatus_7,35,2
1,0.25801678663850486,Gardnerella_swidsinkii_1,35,3
2,0.2131144225687814,MultiGenera,35,3
3,0.2450937885005683,MultiGenera,35,3
4,0.43991092035670953,Lactobacillus_paragasseri_1,35,3
5,0.6224977980085856,Lactobacillus_crispatus_5,35,3
6,0.2169865017975182,MultiGenera,35,3
7,0.5900384501246967,Lactobacillus_iners_1,35,3
8,0.7489961844224029,Lactobacillus_iners_2,35,3
9,0.4062212307742875,UBA629_sp005465875_1,35,3
10,0.8643502635506987,Lactobacillus_crispatus_3,35,3
11,0.6863692622376137,Lactobacillus_iners_6,35,3
12,0.849708330281197,Lactobacillus_crispatus_1,35,3
13,0.8286133861041611,Lactobacillus_crispatus_2,35,3
14,0.658188340664298,Lactobacillus_iners_4,35,3
15,0.35783045477166314,UBA629_sp005465875_3,35,3
16,0.40054425950525147,Lactobacillus_iners_2,35,3
17,0.8724524352608115,Lactobacillus_crispatus_6,35,3
18,0.48004398926117625,Gardnerella_vaginalis_2,35,3
19,0.5649737465309745,Lactobacillus_iners_3,35,3
20,0.8175721451739782,Lactobacillus_crispatus_4,35,3
21,0.8615226336749823,Lactobacillus_crispatus_8,35,3
22,0.645134297554548,Lactobacillus_iners_7,35,3
23,0.7851632977693439,Lactobacillus_crispatus_7,35,3
1,0.43991092035670953,Lactobacillus_paragasseri_1,35,4
2,0.6224977980085856,Lactobacillus_crispatus_5,35,4
3,0.2714730793887154,Gardnerella_swidsinkii_1,35,4
4,0.5900384501246967,Lactobacillus_iners_1,35,4
5,0.2592299549971524,MultiGenera,35,4
6,0.7489961844224029,Lactobacillus_iners_2,35,4
7,0.4062212307742875,UBA629_sp005465875_1,35,4
8,0.8643502635506987,Lactobacillus_crispatus_3,35,4
9,0.6863692622376137,Lactobacillus_iners_6,35,4
10,0.849708330281197,Lactobacillus_crispatus_1,35,4
11,0.8286133861041611,Lactobacillus_crispatus_2,35,4
12,0.18787867148502113,MultiGenera,35,4
13,0.658188340664298,Lactobacillus_iners_4,35,4
14,0.22599648561799837,Gardnerella_vaginalis_1,35,4
15,0.35783045477166314,UBA629_sp005465875_3,35,4
16,0.20523434898819623,Gardnerella_vaginalis_H_1,35,4
17,0.2166005779058909,Gardnerella_vaginalis_C_3,35,4
18,0.2542224174933052,Gardnerella_vaginalis_C_1,35,4
19,0.40054425950525147,Lactobacillus_iners_2,35,4
20,0.8724524352608115,Lactobacillus_crispatus_6,35,4
21,0.48004398926117625,Gardnerella_vaginalis_2,35,4
22,0.5649737465309745,Lactobacillus_iners_3,35,4
23,0.8175721451739782,Lactobacillus_crispatus_4,35,4
24,0.8615226336749823,Lactobacillus_crispatus_8,35,4
25,0.20266249146150228,MultiGenera,35,4
26,0.645134297554548,Lactobacillus_iners_7,35,4
27,0.2079142245339768,UBA629_sp005465875_1,35,4
28,0.7851632977693439,Lactobacillus_crispatus_7,35,4
1,0.24166353439803187,MultiGenera,36,0
2,0.5610224155493722,Lactobacillus_iners_7,36,0
3,0.298385368933536,Gardnerella_swidsinkii_1,36,0
4,0.6353300484868615,Lactobacillus_iners_2,36,0
5,0.5900384501246967,Lactobacillus_iners_1,36,0
6,0.4062212307742875,UBA629_sp005465875_1,36,0
7,0.8643502635506987,Lactobacillus_crispatus_3,36,0
8,0.6863692622376137,Lactobacillus_iners_6,36,0
9,0.849708330281197,Lactobacillus_crispatus_1,36,0
10,0.8286133861041611,Lactobacillus_crispatus_2,36,0
11,0.658188340664298,Lactobacillus_iners_4,36,0
12,0.8724524352608115,Lactobacillus_crispatus_6,36,0
13,0.8175721451739782,Lactobacillus_crispatus_4,36,0
14,0.8615226336749823,Lactobacillus_crispatus_8,36,0
1,0.24166353439803187,MultiGenera,36,1
2,0.5348066784020994,Lactobacillus_crispatus_5,36,1
3,0.25801678663850486,Gardnerella_swidsinkii_1,36,1
4,0.6353300484868615,Lactobacillus_iners_2,36,1
5,0.5900384501246967,Lactobacillus_iners_1,36,1
6,0.4062212307742875,UBA629_sp005465875_1,36,1
7,0.8643502635506987,Lactobacillus_crispatus_3,36,1
8,0.6863692622376137,Lactobacillus_iners_6,36,1
9,0.849708330281197,Lactobacillus_crispatus_1,36,1
10,0.8286133861041611,Lactobacillus_crispatus_2,36,1
11,0.658188340664298,Lactobacillus_iners_4,36,1
12,0.7087838431067279,Lactobacillus_iners_7,36,1
13,0.8724524352608115,Lactobacillus_crispatus_6,36,1
14,0.48004398926117625,Gardnerella_vaginalis_2,36,1
15,0.8175721451739782,Lactobacillus_crispatus_4,36,1
16,0.8615226336749823,Lactobacillus_crispatus_8,36,1
1,0.22552334070809407,MultiGenera,36,2
2,0.5348066784020994,Lactobacillus_crispatus_5,36,2
3,0.25801678663850486,Gardnerella_swidsinkii_1,36,2
4,0.6353300484868615,Lactobacillus_iners_2,36,2
5,0.5900384501246967,Lactobacillus_iners_1,36,2
6,0.4062212307742875,UBA629_sp005465875_1,36,2
7,0.8643502635506987,Lactobacillus_crispatus_3,36,2
8,0.6863692622376137,Lactobacillus_iners_6,36,2
9,0.849708330281197,Lactobacillus_crispatus_1,36,2
10,0.8286133861041611,Lactobacillus_crispatus_2,36,2
11,0.658188340664298,Lactobacillus_iners_4,36,2
12,0.7087838431067279,Lactobacillus_iners_7,36,2
13,0.35783045477166314,UBA629_sp005465875_3,36,2
14,0.8724524352608115,Lactobacillus_crispatus_6,36,2
15,0.48004398926117625,Gardnerella_vaginalis_2,36,2
16,0.8175721451739782,Lactobacillus_crispatus_4,36,2
17,0.8615226336749823,Lactobacillus_crispatus_8,36,2
1,0.6475783816721387,Lactobacillus_crispatus_7,36,3
2,0.25801678663850486,Gardnerella_swidsinkii_1,36,3
3,0.2131144225687814,MultiGenera,36,3
4,0.2450937885005683,MultiGenera,36,3
5,0.43991092035670953,Lactobacillus_paragasseri_1,36,3
6,0.2169865017975182,MultiGenera,36,3
7,0.5900384501246967,Lactobacillus_iners_1,36,3
8,0.7489961844224029,Lactobacillus_iners_2,36,3
9,0.4062212307742875,UBA629_sp005465875_1,36,3
10,0.8643502635506987,Lactobacillus_crispatus_3,36,3
11,0.6863692622376137,Lactobacillus_iners_6,36,3
12,0.849708330281197,Lactobacillus_crispatus_1,36,3
13,0.8286133861041611,Lactobacillus_crispatus_2,36,3
14,0.658188340664298,Lactobacillus_iners_4,36,3
15,0.35783045477166314,UBA629_sp005465875_3,36,3
16,0.40054425950525147,Lactobacillus_iners_2,36,3
17,0.8724524352608115,Lactobacillus_crispatus_6,36,3
18,0.48004398926117625,Gardnerella_vaginalis_2,36,3
19,0.5649737465309745,Lactobacillus_iners_3,36,3
20,0.8175721451739782,Lactobacillus_crispatus_4,36,3
21,0.8615226336749823,Lactobacillus_crispatus_8,36,3
22,0.645134297554548,Lactobacillus_iners_7,36,3
1,0.6475783816721387,Lactobacillus_crispatus_7,36,4
2,0.43991092035670953,Lactobacillus_paragasseri_1,36,4
3,0.2714730793887154,Gardnerella_swidsinkii_1,36,4
4,0.5900384501246967,Lactobacillus_iners_1,36,4
5,0.2592299549971524,MultiGenera,36,4
6,0.7489961844224029,Lactobacillus_iners_2,36,4
7,0.4062212307742875,UBA629_sp005465875_1,36,4
8,0.8643502635506987,Lactobacillus_crispatus_3,36,4
9,0.6863692622376137,Lactobacillus_iners_6,36,4
10,0.849708330281197,Lactobacillus_crispatus_1,36,4
11,0.8286133861041611,Lactobacillus_crispatus_2,36,4
12,0.18787867148502113,MultiGenera,36,4
13,0.658188340664298,Lactobacillus_iners_4,36,4
14,0.22599648561799837,Gardnerella_vaginalis_1,36,4
15,0.35783045477166314,UBA629_sp005465875_3,36,4
16,0.20523434898819623,Gardnerella_vaginalis_H_1,36,4
17,0.2166005779058909,Gardnerella_vaginalis_C_3,36,4
18,0.2542224174933052,Gardnerella_vaginalis_C_1,36,4
19,0.40054425950525147,Lactobacillus_iners_2,36,4
20,0.8724524352608115,Lactobacillus_crispatus_6,36,4
21,0.48004398926117625,Gardnerella_vaginalis_2,36,4
22,0.5649737465309745,Lactobacillus_iners_3,36,4
23,0.8175721451739782,Lactobacillus_crispatus_4,36,4
24,0.8615226336749823,Lactobacillus_crispatus_8,36,4
25,0.20266249146150228,MultiGenera,36,4
26,0.645134297554548,Lactobacillus_iners_7,36,4
27,0.2079142245339768,UBA629_sp005465875_1,36,4
1,0.24166353439803187,MultiGenera,37,0
2,0.5610224155493722,Lactobacillus_iners_7,37,0
3,0.298385368933536,Gardnerella_swidsinkii_1,37,0
4,0.6353300484868615,Lactobacillus_iners_2,37,0
5,0.5900384501246967,Lactobacillus_iners_1,37,0
6,0.4062212307742875,UBA629_sp005465875_1,37,0
7,0.8643502635506987,Lactobacillus_crispatus_3,37,0
8,0.6863692622376137,Lactobacillus_iners_6,37,0
9,0.849708330281197,Lactobacillus_crispatus_1,37,0
10,0.8286133861041611,Lactobacillus_crispatus_2,37,0
11,0.658188340664298,Lactobacillus_iners_4,37,0
12,0.8724524352608115,Lactobacillus_crispatus_6,37,0
13,0.8175721451739782,Lactobacillus_crispatus_4,37,0
14,0.8615226336749823,Lactobacillus_crispatus_8,37,0
1,0.24166353439803187,MultiGenera,37,1
2,0.5348066784020994,Lactobacillus_crispatus_5,37,1
3,0.25801678663850486,Gardnerella_swidsinkii_1,37,1
4,0.6353300484868615,Lactobacillus_iners_2,37,1
5,0.5900384501246967,Lactobacillus_iners_1,37,1
6,0.4062212307742875,UBA629_sp005465875_1,37,1
7,0.8643502635506987,Lactobacillus_crispatus_3,37,1
8,0.6863692622376137,Lactobacillus_iners_6,37,1
9,0.849708330281197,Lactobacillus_crispatus_1,37,1
10,0.8286133861041611,Lactobacillus_crispatus_2,37,1
11,0.658188340664298,Lactobacillus_iners_4,37,1
12,0.7087838431067279,Lactobacillus_iners_7,37,1
13,0.8724524352608115,Lactobacillus_crispatus_6,37,1
14,0.48004398926117625,Gardnerella_vaginalis_2,37,1
15,0.8175721451739782,Lactobacillus_crispatus_4,37,1
16,0.8615226336749823,Lactobacillus_crispatus_8,37,1
1,0.22552334070809407,MultiGenera,37,2
2,0.5348066784020994,Lactobacillus_crispatus_5,37,2
3,0.25801678663850486,Gardnerella_swidsinkii_1,37,2
4,0.6353300484868615,Lactobacillus_iners_2,37,2
5,0.5900384501246967,Lactobacillus_iners_1,37,2
6,0.4062212307742875,UBA629_sp005465875_1,37,2
7,0.8643502635506987,Lactobacillus_crispatus_3,37,2
8,0.6863692622376137,Lactobacillus_iners_6,37,2
9,0.849708330281197,Lactobacillus_crispatus_1,37,2
10,0.8286133861041611,Lactobacillus_crispatus_2,37,2
11,0.658188340664298,Lactobacillus_iners_4,37,2
12,0.7087838431067279,Lactobacillus_iners_7,37,2
13,0.35783045477166314,UBA629_sp005465875_3,37,2
14,0.8724524352608115,Lactobacillus_crispatus_6,37,2
15,0.48004398926117625,Gardnerella_vaginalis_2,37,2
16,0.8175721451739782,Lactobacillus_crispatus_4,37,2
17,0.8615226336749823,Lactobacillus_crispatus_8,37,2
1,0.6475783816721387,Lactobacillus_crispatus_7,37,3
2,0.25801678663850486,Gardnerella_swidsinkii_1,37,3
3,0.2131144225687814,MultiGenera,37,3
4,0.2450937885005683,MultiGenera,37,3
5,0.43991092035670953,Lactobacillus_paragasseri_1,37,3
