dtc,meanRelabund,domTaxa,minClusterSize,deepSplit,mgCST,color_mgCST
9,0.6829658559505328,Lactobacillus_iners_6,30,3,14,#FFDEB6
6,0.5912572515894434,Lactobacillus_iners_7,30,3,15,#FFEEDA
5,0.3940245173025669,UBA629_sp005465875_1,30,3,16,#448A73
23,0.3226739570313777,UBA629_sp005465875_3,30,3,17,#8EB8AB
25,0.4103114120141257,UBA629_sp005465875_4,30,3,18,#B4D0C7
20,0.4844488319619967,Gardnerella_vaginalis_2,30,3,19,#C7C5E0
3,0.208977104494153,Gardnerella_vaginalis_C_1,30,3,20,#B9B6D9
17,0.2666854033768036,Gardnerella_swidsinkii_1,30,3,21,#827DBA
18,0.2610554326404734,Gardnerella_swidsinkii_2,30,3,22,#8E8AC0
11,0.3045958474869036,Gardnerella_piotii_1,30,3,23,#3D3495
1,0.240539396348035,MultiGenera,30,3,24,#8c8c8c
15,0.2033299953033036,MultiGenera,30,3,25,#8c8c8c
2,0.4411382909659821,Lactobacillus_paragasseri_1,30,3,26,#0D4018
27,0.6381574880657847,Lactobacillus_mulieris_1,30,3,27,#A16060
9,0.8405851111556855,Lactobacillus_crispatus_1,30,4,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,30,4,2,#FF1919
5,0.8643502635506987,Lactobacillus_crispatus_3,30,4,3,#FF3333
25,0.8175721451739782,Lactobacillus_crispatus_4,30,4,4,#FF4C4C
32,0.8320116122909413,Lactobacillus_crispatus_5,30,4,5,#FF6666
21,0.8724524352608115,Lactobacillus_crispatus_6,30,4,6,#FF7F7F
29,0.7762565985533046,Lactobacillus_crispatus_7,30,4,7,#FF9999
26,0.8615226336749823,Lactobacillus_crispatus_8,30,4,8,#FFB2B2
18,0.6475698222098262,Lactobacillus_iners_1,30,4,9,#FF8C00
33,0.3312067802082639,Lactobacillus_iners_1,30,4,10,#FF8C00
6,0.7769133321298963,Lactobacillus_iners_2,30,4,11,#FF9C24
14,0.402193724594676,Lactobacillus_iners_2,30,4,12,#FF9C24
2,0.6425756127054733,Lactobacillus_iners_4,30,4,13,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,30,4,14,#FFCD91
7,0.6829658559505328,Lactobacillus_iners_6,30,4,15,#FFDEB6
4,0.5912572515894434,Lactobacillus_iners_7,30,4,16,#FFEEDA
3,0.3940245173025669,UBA629_sp005465875_1,30,4,17,#448A73
28,0.3226739570313777,UBA629_sp005465875_3,30,4,18,#8EB8AB
30,0.4103114120141257,UBA629_sp005465875_4,30,4,19,#B4D0C7
20,0.3071564435456574,Gardnerella_vaginalis_1,30,4,20,#908BC2
23,0.4844488319619967,Gardnerella_vaginalis_2,30,4,21,#C7C5E0
17,0.2274848054546407,Gardnerella_vaginalis_C_1,30,4,22,#B9B6D9
34,0.2220211651496204,Gardnerella_vaginalis_C_3,30,4,23,#E7E6F2
31,0.1873846521179547,Gardnerella_vaginalis_F_1,30,4,24,#E3E2EF
22,0.1980253669982367,Gardnerella_vaginalis_H_1,30,4,25,#F1F0F7
15,0.2666854033768036,Gardnerella_swidsinkii_1,30,4,26,#827DBA
19,0.2610554326404734,Gardnerella_swidsinkii_2,30,4,27,#8E8AC0
10,0.3045958474869036,Gardnerella_piotii_1,30,4,28,#3D3495
8,0.5785257818314725,Bifidobacterium_breve_2,30,4,29,#D5FFD5
1,0.2411694137851849,MultiGenera,30,4,30,#8c8c8c
16,0.1909820574107562,MultiGenera,30,4,31,#8c8c8c
24,0.2093265316481618,MultiGenera,30,4,32,#8c8c8c
27,0.1956839869934938,MultiGenera,30,4,33,#8c8c8c
13,0.2733977497929997,Lactobacillus_paragasseri_1,30,4,34,#0D4018
35,0.6381574880657847,Lactobacillus_mulieris_1,30,4,35,#A16060
9,0.8405851111556855,Lactobacillus_crispatus_1,31,0,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,31,0,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,31,0,3,#FF3333
14,0.8175721451739782,Lactobacillus_crispatus_4,31,0,4,#FF4C4C
13,0.8724524352608115,Lactobacillus_crispatus_6,31,0,5,#FF7F7F
2,0.5600729067841665,Lactobacillus_crispatus_7,31,0,6,#FF9999
15,0.8615226336749823,Lactobacillus_crispatus_8,31,0,7,#FFB2B2
10,0.5483186717779636,Lactobacillus_iners_1,31,0,8,#FF8C00
4,0.6235306948486403,Lactobacillus_iners_2,31,0,9,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,31,0,10,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,31,0,11,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,31,0,12,#FFDEB6
6,0.3940245173025669,UBA629_sp005465875_1,31,0,13,#448A73
3,0.3152232455763519,Gardnerella_vaginalis_2,31,0,14,#C7C5E0
1,0.2422917250729616,MultiGenera,31,0,15,#8c8c8c
9,0.8405851111556855,Lactobacillus_crispatus_1,31,1,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,31,1,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,31,1,3,#FF3333
14,0.8175721451739782,Lactobacillus_crispatus_4,31,1,4,#FF4C4C
17,0.8320116122909413,Lactobacillus_crispatus_5,31,1,5,#FF6666
13,0.8724524352608115,Lactobacillus_crispatus_6,31,1,6,#FF7F7F
16,0.7762565985533046,Lactobacillus_crispatus_7,31,1,7,#FF9999
15,0.8615226336749823,Lactobacillus_crispatus_8,31,1,8,#FFB2B2
10,0.5483186717779636,Lactobacillus_iners_1,31,1,9,#FF8C00
4,0.6235306948486403,Lactobacillus_iners_2,31,1,10,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,31,1,11,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,31,1,12,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,31,1,13,#FFDEB6
2,0.510350087242883,Lactobacillus_iners_7,31,1,14,#FFEEDA
6,0.3940245173025669,UBA629_sp005465875_1,31,1,15,#448A73
3,0.3152232455763519,Gardnerella_vaginalis_2,31,1,16,#C7C5E0
1,0.2422917250729616,MultiGenera,31,1,17,#8c8c8c
9,0.8405851111556855,Lactobacillus_crispatus_1,31,2,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,31,2,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,31,2,3,#FF3333
16,0.8175721451739782,Lactobacillus_crispatus_4,31,2,4,#FF4C4C
19,0.8320116122909413,Lactobacillus_crispatus_5,31,2,5,#FF6666
14,0.8724524352608115,Lactobacillus_crispatus_6,31,2,6,#FF7F7F
18,0.7762565985533046,Lactobacillus_crispatus_7,31,2,7,#FF9999
17,0.8615226336749823,Lactobacillus_crispatus_8,31,2,8,#FFB2B2
10,0.5483186717779636,Lactobacillus_iners_1,31,2,9,#FF8C00
3,0.6235306948486403,Lactobacillus_iners_2,31,2,10,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,31,2,11,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,31,2,12,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,31,2,13,#FFDEB6
2,0.510350087242883,Lactobacillus_iners_7,31,2,14,#FFEEDA
6,0.3940245173025669,UBA629_sp005465875_1,31,2,15,#448A73
15,0.4844488319619967,Gardnerella_vaginalis_2,31,2,16,#C7C5E0
13,0.2666854033768036,Gardnerella_swidsinkii_1,31,2,17,#827DBA
4,0.2874358016356634,Gardnerella_swidsinkii_2,31,2,18,#8E8AC0
1,0.2422917250729616,MultiGenera,31,2,19,#8c8c8c
10,0.8405851111556855,Lactobacillus_crispatus_1,31,3,1,#FF0000
13,0.8117584386405232,Lactobacillus_crispatus_2,31,3,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,31,3,3,#FF3333
21,0.8175721451739782,Lactobacillus_crispatus_4,31,3,4,#FF4C4C
26,0.8320116122909413,Lactobacillus_crispatus_5,31,3,5,#FF6666
19,0.8724524352608115,Lactobacillus_crispatus_6,31,3,6,#FF7F7F
24,0.7762565985533046,Lactobacillus_crispatus_7,31,3,7,#FF9999
22,0.8615226336749823,Lactobacillus_crispatus_8,31,3,8,#FFB2B2
12,0.5483186717779636,Lactobacillus_iners_1,31,3,9,#FF8C00
8,0.7769133321298963,Lactobacillus_iners_2,31,3,10,#FF9C24
16,0.402193724594676,Lactobacillus_iners_2,31,3,11,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,31,3,12,#FFBD6D
14,0.6485966884851313,Lactobacillus_iners_5,31,3,13,#FFCD91
9,0.6829658559505328,Lactobacillus_iners_6,31,3,14,#FFDEB6
4,0.6008942864818423,Lactobacillus_iners_7,31,3,15,#FFEEDA
6,0.3940245173025669,UBA629_sp005465875_1,31,3,16,#448A73
23,0.3226739570313777,UBA629_sp005465875_3,31,3,17,#8EB8AB
25,0.4103114120141257,UBA629_sp005465875_4,31,3,18,#B4D0C7
20,0.4844488319619967,Gardnerella_vaginalis_2,31,3,19,#C7C5E0
3,0.208977104494153,Gardnerella_vaginalis_C_1,31,3,20,#B9B6D9
17,0.2666854033768036,Gardnerella_swidsinkii_1,31,3,21,#827DBA
18,0.2610554326404734,Gardnerella_swidsinkii_2,31,3,22,#8E8AC0
11,0.3045958474869036,Gardnerella_piotii_1,31,3,23,#3D3495
1,0.240539396348035,MultiGenera,31,3,24,#8c8c8c
15,0.2033299953033036,MultiGenera,31,3,25,#8c8c8c
2,0.4411382909659821,Lactobacillus_paragasseri_1,31,3,26,#0D4018
9,0.8405851111556855,Lactobacillus_crispatus_1,31,4,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,31,4,2,#FF1919
5,0.8643502635506987,Lactobacillus_crispatus_3,31,4,3,#FF3333
25,0.8175721451739782,Lactobacillus_crispatus_4,31,4,4,#FF4C4C
32,0.8320116122909413,Lactobacillus_crispatus_5,31,4,5,#FF6666
21,0.8724524352608115,Lactobacillus_crispatus_6,31,4,6,#FF7F7F
29,0.7762565985533046,Lactobacillus_crispatus_7,31,4,7,#FF9999
26,0.8615226336749823,Lactobacillus_crispatus_8,31,4,8,#FFB2B2
18,0.6475698222098262,Lactobacillus_iners_1,31,4,9,#FF8C00
33,0.3312067802082639,Lactobacillus_iners_1,31,4,10,#FF8C00
6,0.7769133321298963,Lactobacillus_iners_2,31,4,11,#FF9C24
14,0.402193724594676,Lactobacillus_iners_2,31,4,12,#FF9C24
3,0.6425756127054733,Lactobacillus_iners_4,31,4,13,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,31,4,14,#FFCD91
7,0.6829658559505328,Lactobacillus_iners_6,31,4,15,#FFDEB6
1,0.6008942864818423,Lactobacillus_iners_7,31,4,16,#FFEEDA
4,0.3940245173025669,UBA629_sp005465875_1,31,4,17,#448A73
28,0.3226739570313777,UBA629_sp005465875_3,31,4,18,#8EB8AB
30,0.4103114120141257,UBA629_sp005465875_4,31,4,19,#B4D0C7
20,0.3071564435456574,Gardnerella_vaginalis_1,31,4,20,#908BC2
23,0.4844488319619967,Gardnerella_vaginalis_2,31,4,21,#C7C5E0
17,0.2274848054546407,Gardnerella_vaginalis_C_1,31,4,22,#B9B6D9
34,0.2220211651496204,Gardnerella_vaginalis_C_3,31,4,23,#E7E6F2
31,0.1873846521179547,Gardnerella_vaginalis_F_1,31,4,24,#E3E2EF
22,0.1980253669982367,Gardnerella_vaginalis_H_1,31,4,25,#F1F0F7
15,0.2666854033768036,Gardnerella_swidsinkii_1,31,4,26,#827DBA
19,0.2610554326404734,Gardnerella_swidsinkii_2,31,4,27,#8E8AC0
10,0.3045958474869036,Gardnerella_piotii_1,31,4,28,#3D3495
8,0.5785257818314725,Bifidobacterium_breve_2,31,4,29,#D5FFD5
2,0.2411694137851849,MultiGenera,31,4,30,#8c8c8c
16,0.1909820574107562,MultiGenera,31,4,31,#8c8c8c
24,0.2093265316481618,MultiGenera,31,4,32,#8c8c8c
27,0.1956839869934938,MultiGenera,31,4,33,#8c8c8c
13,0.2733977497929997,Lactobacillus_paragasseri_1,31,4,34,#0D4018
9,0.8405851111556855,Lactobacillus_crispatus_1,32,0,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,32,0,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,32,0,3,#FF3333
14,0.8175721451739782,Lactobacillus_crispatus_4,32,0,4,#FF4C4C
13,0.8724524352608115,Lactobacillus_crispatus_6,32,0,5,#FF7F7F
2,0.5600729067841665,Lactobacillus_crispatus_7,32,0,6,#FF9999
15,0.8615226336749823,Lactobacillus_crispatus_8,32,0,7,#FFB2B2
10,0.5483186717779636,Lactobacillus_iners_1,32,0,8,#FF8C00
4,0.6235306948486403,Lactobacillus_iners_2,32,0,9,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,32,0,10,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,32,0,11,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,32,0,12,#FFDEB6
6,0.3940245173025669,UBA629_sp005465875_1,32,0,13,#448A73
3,0.3152232455763519,Gardnerella_vaginalis_2,32,0,14,#C7C5E0
1,0.2422917250729616,MultiGenera,32,0,15,#8c8c8c
9,0.8405851111556855,Lactobacillus_crispatus_1,32,1,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,32,1,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,32,1,3,#FF3333
14,0.8175721451739782,Lactobacillus_crispatus_4,32,1,4,#FF4C4C
17,0.8320116122909413,Lactobacillus_crispatus_5,32,1,5,#FF6666
13,0.8724524352608115,Lactobacillus_crispatus_6,32,1,6,#FF7F7F
16,0.7762565985533046,Lactobacillus_crispatus_7,32,1,7,#FF9999
15,0.8615226336749823,Lactobacillus_crispatus_8,32,1,8,#FFB2B2
10,0.5483186717779636,Lactobacillus_iners_1,32,1,9,#FF8C00
4,0.6235306948486403,Lactobacillus_iners_2,32,1,10,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,32,1,11,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,32,1,12,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,32,1,13,#FFDEB6
2,0.510350087242883,Lactobacillus_iners_7,32,1,14,#FFEEDA
6,0.3940245173025669,UBA629_sp005465875_1,32,1,15,#448A73
3,0.3152232455763519,Gardnerella_vaginalis_2,32,1,16,#C7C5E0
1,0.2422917250729616,MultiGenera,32,1,17,#8c8c8c
9,0.8405851111556855,Lactobacillus_crispatus_1,32,2,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,32,2,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,32,2,3,#FF3333
16,0.8175721451739782,Lactobacillus_crispatus_4,32,2,4,#FF4C4C
19,0.8320116122909413,Lactobacillus_crispatus_5,32,2,5,#FF6666
14,0.8724524352608115,Lactobacillus_crispatus_6,32,2,6,#FF7F7F
18,0.7762565985533046,Lactobacillus_crispatus_7,32,2,7,#FF9999
17,0.8615226336749823,Lactobacillus_crispatus_8,32,2,8,#FFB2B2
10,0.5483186717779636,Lactobacillus_iners_1,32,2,9,#FF8C00
3,0.6235306948486403,Lactobacillus_iners_2,32,2,10,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,32,2,11,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,32,2,12,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,32,2,13,#FFDEB6
2,0.510350087242883,Lactobacillus_iners_7,32,2,14,#FFEEDA
6,0.3940245173025669,UBA629_sp005465875_1,32,2,15,#448A73
15,0.4844488319619967,Gardnerella_vaginalis_2,32,2,16,#C7C5E0
13,0.2666854033768036,Gardnerella_swidsinkii_1,32,2,17,#827DBA
4,0.2874358016356634,Gardnerella_swidsinkii_2,32,2,18,#8E8AC0
1,0.2422917250729616,MultiGenera,32,2,19,#8c8c8c
10,0.8405851111556855,Lactobacillus_crispatus_1,32,3,1,#FF0000
13,0.8117584386405232,Lactobacillus_crispatus_2,32,3,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,32,3,3,#FF3333
21,0.8175721451739782,Lactobacillus_crispatus_4,32,3,4,#FF4C4C
26,0.8320116122909413,Lactobacillus_crispatus_5,32,3,5,#FF6666
19,0.8724524352608115,Lactobacillus_crispatus_6,32,3,6,#FF7F7F
24,0.7762565985533046,Lactobacillus_crispatus_7,32,3,7,#FF9999
22,0.8615226336749823,Lactobacillus_crispatus_8,32,3,8,#FFB2B2
12,0.5483186717779636,Lactobacillus_iners_1,32,3,9,#FF8C00
8,0.7769133321298963,Lactobacillus_iners_2,32,3,10,#FF9C24
16,0.402193724594676,Lactobacillus_iners_2,32,3,11,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,32,3,12,#FFBD6D
14,0.6485966884851313,Lactobacillus_iners_5,32,3,13,#FFCD91
9,0.6829658559505328,Lactobacillus_iners_6,32,3,14,#FFDEB6
4,0.6008942864818423,Lactobacillus_iners_7,32,3,15,#FFEEDA
6,0.3940245173025669,UBA629_sp005465875_1,32,3,16,#448A73
23,0.3226739570313777,UBA629_sp005465875_3,32,3,17,#8EB8AB
25,0.4103114120141257,UBA629_sp005465875_4,32,3,18,#B4D0C7
20,0.4844488319619967,Gardnerella_vaginalis_2,32,3,19,#C7C5E0
3,0.208977104494153,Gardnerella_vaginalis_C_1,32,3,20,#B9B6D9
17,0.2666854033768036,Gardnerella_swidsinkii_1,32,3,21,#827DBA
18,0.2610554326404734,Gardnerella_swidsinkii_2,32,3,22,#8E8AC0
11,0.3045958474869036,Gardnerella_piotii_1,32,3,23,#3D3495
1,0.240539396348035,MultiGenera,32,3,24,#8c8c8c
15,0.2033299953033036,MultiGenera,32,3,25,#8c8c8c
2,0.4411382909659821,Lactobacillus_paragasseri_1,32,3,26,#0D4018
9,0.8405851111556855,Lactobacillus_crispatus_1,32,4,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,32,4,2,#FF1919
5,0.8643502635506987,Lactobacillus_crispatus_3,32,4,3,#FF3333
25,0.8175721451739782,Lactobacillus_crispatus_4,32,4,4,#FF4C4C
32,0.8320116122909413,Lactobacillus_crispatus_5,32,4,5,#FF6666
21,0.8724524352608115,Lactobacillus_crispatus_6,32,4,6,#FF7F7F
29,0.7762565985533046,Lactobacillus_crispatus_7,32,4,7,#FF9999
26,0.8615226336749823,Lactobacillus_crispatus_8,32,4,8,#FFB2B2
18,0.6475698222098262,Lactobacillus_iners_1,32,4,9,#FF8C00
33,0.3312067802082639,Lactobacillus_iners_1,32,4,10,#FF8C00
6,0.7769133321298963,Lactobacillus_iners_2,32,4,11,#FF9C24
14,0.402193724594676,Lactobacillus_iners_2,32,4,12,#FF9C24
3,0.6425756127054733,Lactobacillus_iners_4,32,4,13,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,32,4,14,#FFCD91
7,0.6829658559505328,Lactobacillus_iners_6,32,4,15,#FFDEB6
1,0.6008942864818423,Lactobacillus_iners_7,32,4,16,#FFEEDA
4,0.3940245173025669,UBA629_sp005465875_1,32,4,17,#448A73
28,0.3226739570313777,UBA629_sp005465875_3,32,4,18,#8EB8AB
30,0.4103114120141257,UBA629_sp005465875_4,32,4,19,#B4D0C7
20,0.3071564435456574,Gardnerella_vaginalis_1,32,4,20,#908BC2
23,0.4844488319619967,Gardnerella_vaginalis_2,32,4,21,#C7C5E0
17,0.2274848054546407,Gardnerella_vaginalis_C_1,32,4,22,#B9B6D9
34,0.2220211651496204,Gardnerella_vaginalis_C_3,32,4,23,#E7E6F2
31,0.1873846521179547,Gardnerella_vaginalis_F_1,32,4,24,#E3E2EF
22,0.1980253669982367,Gardnerella_vaginalis_H_1,32,4,25,#F1F0F7
15,0.2666854033768036,Gardnerella_swidsinkii_1,32,4,26,#827DBA
19,0.2610554326404734,Gardnerella_swidsinkii_2,32,4,27,#8E8AC0
10,0.3045958474869036,Gardnerella_piotii_1,32,4,28,#3D3495
8,0.5785257818314725,Bifidobacterium_breve_2,32,4,29,#D5FFD5
2,0.2411694137851849,MultiGenera,32,4,30,#8c8c8c
16,0.1909820574107562,MultiGenera,32,4,31,#8c8c8c
24,0.2093265316481618,MultiGenera,32,4,32,#8c8c8c
27,0.1956839869934938,MultiGenera,32,4,33,#8c8c8c
13,0.2733977497929997,Lactobacillus_paragasseri_1,32,4,34,#0D4018
9,0.8405851111556855,Lactobacillus_crispatus_1,33,0,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,33,0,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,33,0,3,#FF3333
14,0.8175721451739782,Lactobacillus_crispatus_4,33,0,4,#FF4C4C
13,0.8724524352608115,Lactobacillus_crispatus_6,33,0,5,#FF7F7F
2,0.5600729067841665,Lactobacillus_crispatus_7,33,0,6,#FF9999
15,0.8615226336749823,Lactobacillus_crispatus_8,33,0,7,#FFB2B2
10,0.5483186717779636,Lactobacillus_iners_1,33,0,8,#FF8C00
4,0.6235306948486403,Lactobacillus_iners_2,33,0,9,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,33,0,10,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,33,0,11,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,33,0,12,#FFDEB6
6,0.3940245173025669,UBA629_sp005465875_1,33,0,13,#448A73
3,0.3152232455763519,Gardnerella_vaginalis_2,33,0,14,#C7C5E0
1,0.2422917250729616,MultiGenera,33,0,15,#8c8c8c
9,0.8405851111556855,Lactobacillus_crispatus_1,33,1,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,33,1,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,33,1,3,#FF3333
14,0.8175721451739782,Lactobacillus_crispatus_4,33,1,4,#FF4C4C
17,0.8320116122909413,Lactobacillus_crispatus_5,33,1,5,#FF6666
13,0.8724524352608115,Lactobacillus_crispatus_6,33,1,6,#FF7F7F
16,0.7762565985533046,Lactobacillus_crispatus_7,33,1,7,#FF9999
15,0.8615226336749823,Lactobacillus_crispatus_8,33,1,8,#FFB2B2
10,0.5483186717779636,Lactobacillus_iners_1,33,1,9,#FF8C00
4,0.6235306948486403,Lactobacillus_iners_2,33,1,10,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,33,1,11,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,33,1,12,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,33,1,13,#FFDEB6
2,0.510350087242883,Lactobacillus_iners_7,33,1,14,#FFEEDA
6,0.3940245173025669,UBA629_sp005465875_1,33,1,15,#448A73
3,0.3152232455763519,Gardnerella_vaginalis_2,33,1,16,#C7C5E0
1,0.2422917250729616,MultiGenera,33,1,17,#8c8c8c
9,0.8405851111556855,Lactobacillus_crispatus_1,33,2,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,33,2,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,33,2,3,#FF3333
16,0.8175721451739782,Lactobacillus_crispatus_4,33,2,4,#FF4C4C
19,0.8320116122909413,Lactobacillus_crispatus_5,33,2,5,#FF6666
14,0.8724524352608115,Lactobacillus_crispatus_6,33,2,6,#FF7F7F
18,0.7762565985533046,Lactobacillus_crispatus_7,33,2,7,#FF9999
17,0.8615226336749823,Lactobacillus_crispatus_8,33,2,8,#FFB2B2
10,0.5483186717779636,Lactobacillus_iners_1,33,2,9,#FF8C00
3,0.6235306948486403,Lactobacillus_iners_2,33,2,10,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,33,2,11,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,33,2,12,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,33,2,13,#FFDEB6
2,0.510350087242883,Lactobacillus_iners_7,33,2,14,#FFEEDA
6,0.3940245173025669,UBA629_sp005465875_1,33,2,15,#448A73
15,0.4844488319619967,Gardnerella_vaginalis_2,33,2,16,#C7C5E0
13,0.2666854033768036,Gardnerella_swidsinkii_1,33,2,17,#827DBA
4,0.2874358016356634,Gardnerella_swidsinkii_2,33,2,18,#8E8AC0
1,0.2422917250729616,MultiGenera,33,2,19,#8c8c8c
10,0.8405851111556855,Lactobacillus_crispatus_1,33,3,1,#FF0000
13,0.8117584386405232,Lactobacillus_crispatus_2,33,3,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,33,3,3,#FF3333
21,0.8175721451739782,Lactobacillus_crispatus_4,33,3,4,#FF4C4C
26,0.8320116122909413,Lactobacillus_crispatus_5,33,3,5,#FF6666
19,0.8724524352608115,Lactobacillus_crispatus_6,33,3,6,#FF7F7F
24,0.7762565985533046,Lactobacillus_crispatus_7,33,3,7,#FF9999
22,0.8615226336749823,Lactobacillus_crispatus_8,33,3,8,#FFB2B2
12,0.5483186717779636,Lactobacillus_iners_1,33,3,9,#FF8C00
8,0.7769133321298963,Lactobacillus_iners_2,33,3,10,#FF9C24
16,0.402193724594676,Lactobacillus_iners_2,33,3,11,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,33,3,12,#FFBD6D
14,0.6485966884851313,Lactobacillus_iners_5,33,3,13,#FFCD91
9,0.6829658559505328,Lactobacillus_iners_6,33,3,14,#FFDEB6
4,0.6008942864818423,Lactobacillus_iners_7,33,3,15,#FFEEDA
6,0.3940245173025669,UBA629_sp005465875_1,33,3,16,#448A73
23,0.3226739570313777,UBA629_sp005465875_3,33,3,17,#8EB8AB
25,0.4103114120141257,UBA629_sp005465875_4,33,3,18,#B4D0C7
20,0.4844488319619967,Gardnerella_vaginalis_2,33,3,19,#C7C5E0
3,0.208977104494153,Gardnerella_vaginalis_C_1,33,3,20,#B9B6D9
17,0.2666854033768036,Gardnerella_swidsinkii_1,33,3,21,#827DBA
18,0.2610554326404734,Gardnerella_swidsinkii_2,33,3,22,#8E8AC0
11,0.3045958474869036,Gardnerella_piotii_1,33,3,23,#3D3495
1,0.240539396348035,MultiGenera,33,3,24,#8c8c8c
15,0.2033299953033036,MultiGenera,33,3,25,#8c8c8c
2,0.4411382909659821,Lactobacillus_paragasseri_1,33,3,26,#0D4018
9,0.8405851111556855,Lactobacillus_crispatus_1,33,4,1,#FF0000
12,0.8117584386405232,Lactobacillus_crispatus_2,33,4,2,#FF1919
5,0.8643502635506987,Lactobacillus_crispatus_3,33,4,3,#FF3333
25,0.8175721451739782,Lactobacillus_crispatus_4,33,4,4,#FF4C4C
32,0.8320116122909413,Lactobacillus_crispatus_5,33,4,5,#FF6666
21,0.8724524352608115,Lactobacillus_crispatus_6,33,4,6,#FF7F7F
29,0.7762565985533046,Lactobacillus_crispatus_7,33,4,7,#FF9999
26,0.8615226336749823,Lactobacillus_crispatus_8,33,4,8,#FFB2B2
11,0.5483186717779636,Lactobacillus_iners_1,33,4,9,#FF8C00
6,0.7769133321298963,Lactobacillus_iners_2,33,4,10,#FF9C24
16,0.402193724594676,Lactobacillus_iners_2,33,4,11,#FF9C24
3,0.6425756127054733,Lactobacillus_iners_4,33,4,12,#FFBD6D
13,0.6485966884851313,Lactobacillus_iners_5,33,4,13,#FFCD91
7,0.6829658559505328,Lactobacillus_iners_6,33,4,14,#FFDEB6
1,0.6008942864818423,Lactobacillus_iners_7,33,4,15,#FFEEDA
4,0.3940245173025669,UBA629_sp005465875_1,33,4,16,#448A73
28,0.3226739570313777,UBA629_sp005465875_3,33,4,17,#8EB8AB
30,0.4103114120141257,UBA629_sp005465875_4,33,4,18,#B4D0C7
14,0.278174221112964,Gardnerella_vaginalis_1,33,4,19,#908BC2
23,0.4844488319619967,Gardnerella_vaginalis_2,33,4,20,#C7C5E0
19,0.2274848054546407,Gardnerella_vaginalis_C_1,33,4,21,#B9B6D9
